track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit,track_name_length,artist_count,duration_min,lyrics,lyrics_length,clean_lyrics,unique_words,lexical_diversity,sentiment
4uLGTkZFVa8c9NBquKRJRz,Zeki Müren,Sev Beni,Mihrabım Diyerek,34,290560,False,0.297,0.444,9,-15.784,0,0.0561,0.174,0.000127,0.0977,0.501,154.394,3,j-rock,0,16,1,4.842666666666666,"[""Mihrabım Diyerek"" için şarkı sözleri]

[Bölüm 1]
Mihrabım diyerek sana yüz vurdum
Gönlümün dalında bir yuva kurdum
Mihrabım diyerek sana yüz vurdum
Gönlümün dalında bir yuva kurdum
Yıllardan beridir yalvarıp durdum
Sevgilim demeyi öğretemedim
Yıllardan beridir yalvarıp durdum
Sevgilim demeyi öğretemedim

[Bölüm 2]
Gönlünde sevgime yer vermedin de
Yaban güllerini hep derledin de
Gönlünde sevgime yer vermedin de
Yaban güllerini hep derledin de
Ellеrin ismini ezberledin dе
Bir benim adımı öğretemedim
Sonunda hicranı öğrettin bana
Ben sana sevmeyi öğretemedim",70,   mihrabm diyerek sana yz vurdum gnlmn dalnda bir yuva kurdum mihrabm diyerek sana yz vurdum gnlmn dalnda bir yuva kurdum yllardan beridir yalvarp durdum sevgilim demeyi retemedim yllardan beridir yalvarp durdum sevgilim demeyi retemedim   gnlnde sevgime yer vermedin de yaban gllerini hep derledin de gnlnde sevgime yer vermedin de yaban gllerini hep derledin de ellrin ismini ezberledin d bir benim adm retemedim sonunda hicran rettin bana ben sana sevmeyi retemedim,38,0.5428571428571428,0.0
5MoDQWMDMaAGDEiWsJfeCi,The Bangles,The Essential Bangles,Eternal Flame,68,238026,False,0.526,0.358,4,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989,3,j-rock,1,13,1,3.9671,"[Verse 1]
Close your eyes, give me your hand, darling
Do you feel my heart beating?
Do you understand?
Do you feel the same?
Am I only dreaming?
Is this burning an eternal flame?

[Verse 2]
I believe it's meant to be, darling
I watch you when you are sleeping
You belong with me
Do you feel the same?
Am I only dreaming?
Or is this burning (Burning) an eternal (Eternal) flame?

[Chorus]
Say my name
Sun shines through the rain
A whole life so lonely
And then come and ease the pain
I don't wanna lose this feelin', oh

[Chorus]
Say my name
Sun shines through the rain
A whole life so lonely
And then come and ease the pain
I don't wanna lose this feelin', oh

[Verse 3]
Close your eyes, give me your hand
Do you feel my heart beating?
Do you understand?
Do you feel the same?
Am I only dreaming?
Or is this burning an eternal flame?

[Refrain]
Close your eyes, give me your hand, darling
Do you feel my heart beating?
Do you understand?
Do you feel the same?
Am I only dreaming? Ah
Is this burning an eternal flame?
Close your eyes, give me your hand, darling
Do you feel my heart beating?
Do you understand? (Do you understand?)
Do you feel the same?
Am I only dreaming? Ah
An eternal flame

[Outro]
Close your eyes, give me your hand, darling (Ah-ah)
Do you feel my heart beating? (Ah-ah)
Do you understand? (Do you understand?)
Do you feel the same? (Eh)
Am I only dreaming? Ah
Is this burning an eternal flame?
Close your eyes, give me your hand, darling",267, close your eyes give me your hand darling do you feel my heart beating do you understand do you feel the same am i only dreaming is this burning an eternal flame   i believe its meant to be darling i watch you when you are sleeping you belong with me do you feel the same am i only dreaming or is this burning burning an eternal eternal flame   say my name sun shines through the rain a whole life so lonely and then come and ease the pain i dont wanna lose this feelin oh   say my name sun shines through the rain a whole life so lonely and then come and ease the pain i dont wanna lose this feelin oh   close your eyes give me your hand do you feel my heart beating do you understand do you feel the same am i only dreaming or is this burning an eternal flame   close your eyes give me your hand darling do you feel my heart beating do you understand do you feel the same am i only dreaming ah is this burning an eternal flame close your eyes give me your hand darling do you feel my heart beating do you understand do you understand do you feel the same am i only dreaming ah an eternal flame   close your eyes give me your hand darling ahah do you feel my heart beating ahah do you understand do you understand do you feel the same eh am i only dreaming ah is this burning an eternal flame close your eyes give me your hand darling,62,0.23220973782771537,0.012500000000000004
6cA1usDL8nTHeSgFewQat3,The Velvet Underground,The Velvet Underground (45th Anniversary),After Hours,60,127453,False,0.608,0.152,7,-20.989,0,0.172,0.836,0.0,0.182,0.472,120.834,4,psych-rock,1,11,1,2.124216666666667,"[Verse 1]
Thought I almost died in my dream again (Baby, almost died)
Fightin' for my life, I couldn't breathe again
I'm fallin' in too deep (Oh, oh)
Without you, I can't sleep (Fallin' in)
'Cause my heart belongs to you
I'll risk it all for you
I want you next to me
This time, I'll never leave
I wanna share babies
Protection, we won't need
Your body next to me
Is just a memory
I'm fallin' in too deep, oh
Without you, I can't sleep
Insomnia relieve, oh
Talk to me, without you, I can't breathe

[Verse 2]
My darkest hours
Girl, I felt so alone inside of this crowded room
Different girls on the floor, distractin' my thoughts of you
I turned into the man I used to be, to be
Put myself to sleep
Just so I can get closer to you inside my dreams
Didn't wanna wake up 'less you were beside me
I just wanted to call you and say, and say

[Chorus]
Oh, baby
Where are you now when I need you most?
I'd give it all just to hold you close
Sorry that I broke your heart, your heart

[Verse 3]
Never comin' down, uh
I was running away from facin' reality, uh
Wastin' all of my time out living my fantasies
Spendin' money to compensate, compensate
'Cause I want you, baby, uh
I be livin' in heaven when I'm inside of you
It was simply a blessing wakin' beside you
I'll never let you down again, again

[Chorus]
Oh, baby
Where are you now when I need you most?
I'd give it all just to hold you close
Sorry that I broke your heart, your heart
I said, baby
I'll treat you better than I did before
I'll hold you down and not let you go
This time, I won't break your heart, your heart, yeah

[Bridge]
I know it's all my fault
Made you put down your guard
I know I made you fall
Then said you were wrong for me
I lied to you, I lied to you, I lied to you (To you)
Can't hide the truth, I'd stay with her in spite of you
You did some things that you regret, still ride for you
'Cause this house is not a home

[Chorus]
Without my baby
Where are you now when I need you most?
I gave it all just to hold you close
Sorry that I broke your heart, your heart
And I said, baby
I'll treat you better than I did before
I'll hold you down and not let you go
This time, I won't break your heart, your heart, no",435, thought i almost died in my dream again baby almost died fightin for my life i couldnt breathe again im fallin in too deep oh oh without you i cant sleep fallin in cause my heart belongs to you ill risk it all for you i want you next to me this time ill never leave i wanna share babies protection we wont need your body next to me is just a memory im fallin in too deep oh without you i cant sleep insomnia relieve oh talk to me without you i cant breathe   my darkest hours girl i felt so alone inside of this crowded room different girls on the floor distractin my thoughts of you i turned into the man i used to be to be put myself to sleep just so i can get closer to you inside my dreams didnt wanna wake up less you were beside me i just wanted to call you and say and say   oh baby where are you now when i need you most id give it all just to hold you close sorry that i broke your heart your heart   never comin down uh i was running away from facin reality uh wastin all of my time out living my fantasies spendin money to compensate compensate cause i want you baby uh i be livin in heaven when im inside of you it was simply a blessing wakin beside you ill never let you down again again   oh baby where are you now when i need you most id give it all just to hold you close sorry that i broke your heart your heart i said baby ill treat you better than i did before ill hold you down and not let you go this time i wont break your heart your heart yeah   i know its all my fault made you put down your guard i know i made you fall then said you were wrong for me i lied to you i lied to you i lied to you to you cant hide the truth id stay with her in spite of you you did some things that you regret still ride for you cause this house is not a home   without my baby where are you now when i need you most i gave it all just to hold you close sorry that i broke your heart your heart and i said baby ill treat you better than i did before ill hold you down and not let you go this time i wont break your heart your heart no,160,0.367816091954023,-0.14087301587301587
1JiKG47wsKUFSJwzmSkMwN,Attaque 77,Karmagedon,Cartonero,44,192693,False,0.5,0.831,5,-4.582,0,0.0383,0.00718,0.0,0.275,0.813,169.874,4,punk-rock,0,9,1,3.21155,"[Letra de ""Cartonero""]

[Verso 1]
En la mañana desayuno las dudas que sobran de la noche anterior
Luego salgo a ganarme la vida temprano, haga frío o calor
Porque no hay tiempo de amargarse ni llorar por un pasar mejor
La prioridad es el plato en la mesa y como sea hay que ganárselo

[Verso 2]
Entonces veo que la cosa se pone muy brava y cada día más
Si mi esposa va tirando del carro conmigo, juntos a la par
Y como no hay un peso para mandar a los chicos a estudiar
También los llevamos a cartonear, ¿si no con quién los vamos a dejar?

[Coro]
En la calle yo me recibí en el arte de sobrevivir
Revolviendo basura juntando lo que este sistema dejo para mí
Y a los que manejan el país, a esa gente le quiero decir
Les propongo se cambien de lado un momento y a ver si se bancan vivir mi vida de cartonero

[Pausa Instrumental]

[Verso 3]
Qué paradoja que teniendo motivos de sobra para ir a robar
Al delito yo lo esquivo inventando trabajo en donde no hay
Y encima de rebote soy la alternativa ecológica
Reciclando lo que todos tiran los desechos de la sociedad

[Verso 4]
Entonces veo a esa gente que tiene de sobra y siempre quiere más
Con sus autos se llevan el mundo por delante hablando por celular
Y que teniendo asegurado el porvenir no paran de robar
A esos señores les quiero gritar: ""¿Que es lo que esta pasando por acá?""

[Coro]
Porque en la calle yo me recibí en el arte de sobrevivir
Revolviendo basura juntando lo que este sistema dejo para mí
Y a los que manejan el país, a esa gente le quiero decir
Les propongo se cambien de lado un momento y a ver si se bancan vivir mi vida de cartonero

[Outro]
Mi vida de cartonero
Mi vida de cartonero
Mi vida de cartonero
Mi vida de cartonero",312,   en la maana desayuno las dudas que sobran de la noche anterior luego salgo a ganarme la vida temprano haga fro o calor porque no hay tiempo de amargarse ni llorar por un pasar mejor la prioridad es el plato en la mesa y como sea hay que ganrselo   entonces veo que la cosa se pone muy brava y cada da ms si mi esposa va tirando del carro conmigo juntos a la par y como no hay un peso para mandar a los chicos a estudiar tambin los llevamos a cartonear si no con quin los vamos a dejar   en la calle yo me recib en el arte de sobrevivir revolviendo basura juntando lo que este sistema dejo para m y a los que manejan el pas a esa gente le quiero decir les propongo se cambien de lado un momento y a ver si se bancan vivir mi vida de cartonero     qu paradoja que teniendo motivos de sobra para ir a robar al delito yo lo esquivo inventando trabajo en donde no hay y encima de rebote soy la alternativa ecolgica reciclando lo que todos tiran los desechos de la sociedad   entonces veo a esa gente que tiene de sobra y siempre quiere ms con sus autos se llevan el mundo por delante hablando por celular y que teniendo asegurado el porvenir no paran de robar a esos seores les quiero gritar que es lo que esta pasando por ac   porque en la calle yo me recib en el arte de sobrevivir revolviendo basura juntando lo que este sistema dejo para m y a los que manejan el pas a esa gente le quiero decir les propongo se cambien de lado un momento y a ver si se bancan vivir mi vida de cartonero   mi vida de cartonero mi vida de cartonero mi vida de cartonero mi vida de cartonero,146,0.46794871794871795,0.0
2tF7MJUcoQV1QCMQhSQagY,The Polecats,The Best Of Polecats,Make A Circuit With Me,26,175612,False,0.436,0.95,0,-6.63,0,0.184,0.000867,0.249,0.244,0.599,188.008,4,psych-rock,0,22,1,2.9268666666666667,"A sweet romance is not for me
I need electricity
If you wanna make me flip
Hit me with a microchip

I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit with me

Just plug in and go, go, go
I'll be your human dynamo
Signals in my power cord
Impulse on my circuit board

I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit with me

I'm an AC/DC man
You can read my circuit diagram
I feed on electric jolts
I need fifty-thousand volts

I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit with me

Diode, cathode, electrode, overload
Generator, oscillator, make a circuit with me

I need fifty-thousand volts

A sweet romance is not for me
I really need electricity
If you wanna make me flip
Hit me with a microchip

I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit
I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit
I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit
I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit
I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit
I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit
I'll be a diode, cathode, electrode, overload
Generator, oscillator, make a circuit",225,a sweet romance is not for me i need electricity if you wanna make me flip hit me with a microchip  ill be a diode cathode electrode overload generator oscillator make a circuit with me  just plug in and go go go ill be your human dynamo signals in my power cord impulse on my circuit board  ill be a diode cathode electrode overload generator oscillator make a circuit with me  im an acdc man you can read my circuit diagram i feed on electric jolts i need fiftythousand volts  ill be a diode cathode electrode overload generator oscillator make a circuit with me  diode cathode electrode overload generator oscillator make a circuit with me  i need fiftythousand volts  a sweet romance is not for me i really need electricity if you wanna make me flip hit me with a microchip  ill be a diode cathode electrode overload generator oscillator make a circuit ill be a diode cathode electrode overload generator oscillator make a circuit ill be a diode cathode electrode overload generator oscillator make a circuit ill be a diode cathode electrode overload generator oscillator make a circuit ill be a diode cathode electrode overload generator oscillator make a circuit ill be a diode cathode electrode overload generator oscillator make a circuit ill be a diode cathode electrode overload generator oscillator make a circuit,55,0.24444444444444444,-0.30666666666666664
4upddW1Rn0aq3QhYCQ9nhN,Gaye Su Akyol,2020 Model: Murathan Mungan,Kalp Tamircisi Kadın,34,242705,False,0.65,0.6,11,-9.195,0,0.0684,0.838,0.000512,0.172,0.687,91.963,4,j-rock,0,20,1,4.045083333333333,"Kalp tamircisi kadın
Bir elinde makyaj çantası
Bir elinde alet takımı
Kontrol kalemiyle koklar havayı
Kalp tamircisi kadın
Dili sanki İngiliz anahtarı

Masa masa gezer dolaşır
Gözünün gamzesinden tanır adamları
Masa masa gezer dolaşır
Gözünün gamzesinden tanır adamları

Kalp tamircisi kadın
Bir elinde makyaj çantası
Bir elinde alet takımı
Kontrol kalemiyle koklar havayı
Kalp tamircisi kadın
Dili sanki İngiliz anahtarı

Masa masa gezer dolaşır
Gözünün gamzesinden tanır adamları
Masa masa gezer dolaşır
Gözünün gamzesinden tanır adamları

Kalp tamircisi kadın
Bilir herkesin unuttuğu şarkıları
Kalp tamircisi kadın
Her kahkahası sanki yara bandı
Kalp tamircisi kadın
Bir büyük şişeye bakar hatıraları",99,kalp tamircisi kadn bir elinde makyaj antas bir elinde alet takm kontrol kalemiyle koklar havay kalp tamircisi kadn dili sanki ingiliz anahtar  masa masa gezer dolar gznn gamzesinden tanr adamlar masa masa gezer dolar gznn gamzesinden tanr adamlar  kalp tamircisi kadn bir elinde makyaj antas bir elinde alet takm kontrol kalemiyle koklar havay kalp tamircisi kadn dili sanki ingiliz anahtar  masa masa gezer dolar gznn gamzesinden tanr adamlar masa masa gezer dolar gznn gamzesinden tanr adamlar  kalp tamircisi kadn bilir herkesin unuttuu arklar kalp tamircisi kadn her kahkahas sanki yara band kalp tamircisi kadn bir byk ieye bakar hatralar,36,0.36363636363636365,0.0
7IL8PSVwLOJxqYne6azxQv,The Neighbourhood,Chip Chrome & The Mono-Tones,Pretty Boy,75,234093,False,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,4,alt-rock,1,10,1,3.90155,"[Letra de ""Hawái (Remix)""]

[Intro: The Weeknd]
Yeah
So now he's your heaven (Oh, yeah)
You're lying to yourself and him to make me jealous (Oh, no)
You put on such an act when you're sleepin' together
All this 'cause I said I don't want marriage (Marriage)
I don't want marriage (Hey)

[Pre-Coro: The Weeknd]
I'd rather go half on a baby
'Cause at least I know that it's not temporary (Temporary)
And at least we'll share something that's real (Oh, yeah)
I can tell that you're just tryna feel (Oh, no)

[Coro: The Weeknd & Maluma]
Puede que no te haga falta na', aparentemente na'
Hawái de vacacione', mis fеlicitacione'
Muy lindo en Instagram lo que postеas (Oh, yeah)
Pa' que yo vea cómo te va, pa' que yo vea (Hah)
Puede que no te haga falta na', aparentemente na'
Hawái de vacaciones (Ah), mis felicitaciones (Ah)
Muy lindo en Instagram lo que posteas (Huh)
Pa' que yo vea cómo te va de bien, pero te haces mal
Porque el amor no se compra con na'

[Verso: Maluma]
Miéntele a todos tus seguidore'
Dile que los tiempo' de ahora son mejore'
No creo que cuando te llame me ignores
Si después de mí ya no habrán más amores
Tú y yo fuimo' uno
Lo hacíamo' en ayuna' antes del desayuno
Fumábamo' la hookah y te pasaba el humo
Y ahora en esta guerra no gana ninguno
Si me preguntas, nadie tiene culpa
A vece' los problemas a uno se le juntan
Déjame hablar, porfa, no me interrumpas
Si te hice algo malo, entonces discúlpame
La gente te lo va a creer, actúas bien ese papel (Yeah)
Baby, pero no eres feliz con él

[Coro: The Weeknd & Maluma]
Puede que no te haga falta na', aparentemente na'
Hawái de vacacione' (Yeah), mis felicitacione'
Muy lindo en Instagram lo que posteas (Oh, no)
Pa' que yo vea cómo te va, pa' que yo vea (Hah)
Puede que no te haga falta na', aparentemente na'
Hawái de vacaciones (Ah), mis felicitaciones (Ah)
Muy lindo en Instagram lo que posteas (Posteas)
Pa' que yo vea cómo te va de bien, pero te haces mal (Yeah)
Porque el amor no se compra con na'

[Outro: The Weeknd & 
Maluma
]
(So now he's your heaven)
(You're lying to yourself and him to make me jealous)
This is the remix
(You put on such an act when you're sleepin' together)
The Weeknd
Papi Juancho
(All this 'cause I said I don't want marriage)
Maluma, baby
(I don't want marriage)",401,   yeah so now hes your heaven oh yeah youre lying to yourself and him to make me jealous oh no you put on such an act when youre sleepin together all this cause i said i dont want marriage marriage i dont want marriage hey   id rather go half on a baby cause at least i know that its not temporary temporary and at least well share something thats real oh yeah i can tell that youre just tryna feel oh no   puede que no te haga falta na aparentemente na hawi de vacacione mis flicitacione muy lindo en instagram lo que postas oh yeah pa que yo vea cmo te va pa que yo vea hah puede que no te haga falta na aparentemente na hawi de vacaciones ah mis felicitaciones ah muy lindo en instagram lo que posteas huh pa que yo vea cmo te va de bien pero te haces mal porque el amor no se compra con na   mintele a todos tus seguidore dile que los tiempo de ahora son mejore no creo que cuando te llame me ignores si despus de m ya no habrn ms amores t y yo fuimo uno lo hacamo en ayuna antes del desayuno fumbamo la hookah y te pasaba el humo y ahora en esta guerra no gana ninguno si me preguntas nadie tiene culpa a vece los problemas a uno se le juntan djame hablar porfa no me interrumpas si te hice algo malo entonces disclpame la gente te lo va a creer actas bien ese papel yeah baby pero no eres feliz con l   puede que no te haga falta na aparentemente na hawi de vacacione yeah mis felicitacione muy lindo en instagram lo que posteas oh no pa que yo vea cmo te va pa que yo vea hah puede que no te haga falta na aparentemente na hawi de vacaciones ah mis felicitaciones ah muy lindo en instagram lo que posteas posteas pa que yo vea cmo te va de bien pero te haces mal yeah porque el amor no se compra con na  outro the weeknd   maluma  so now hes your heaven youre lying to yourself and him to make me jealous this is the remix you put on such an act when youre sleepin together the weeknd papi juancho all this cause i said i dont want marriage maluma baby i dont want marriage,170,0.4239401496259352,-0.09444444444444444
6PwjJ58I4t7Mae9xfZ9l9v,The Killers,Hot Fuss,Somebody Told Me,78,197200,False,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,4,alt-rock,1,16,1,3.286666666666666,"[Verse 1]
Breakin' my back just to know your name
Seventeen tracks and I've had it with this game
I'm breakin' my back just to know your name
But heaven ain't close in a place like this
Anything goes, but don't blink, you might miss

[Pre-Chorus]
'Cause heaven ain't close in a place like this
I said, oh, heaven ain't close in a place like this
Bring it back down, bring it back down tonight (Ooh-ooh)
Never thought I'd let a rumor ruin my moonlight

[Chorus]
Well, somebody told me you had a boyfriend
Who looked like a girlfriend that I had in February of last year
It's not confidential, I've got potential

[Verse 2]
Ready, let's roll onto somethin' new
Takin' its toll then I'm leaving without you

[Pre-Chorus]
'Cause heaven ain't close in a place like this
I said, oh, heaven ain't close in a place like this
Bring it back down, bring it back down tonight (Ooh-ooh)
Never thought I'd let a rumor ruin my moonlight

[Chorus]
Well, somebody told me you had a boyfriend
Who looked like a girlfriend that I had in February of last year
It's not confidential, I've got potential
A-rushin', a-rushin' around

[Bridge]
Pace yourself for me (For me)
I said maybe, baby, please (Please)
But I just don't know now (Maybe, baby)
When all I wanna do is try

[Chorus]
Well, somebody told me you had a boyfriend
Who looked like a girlfriend that I had in February of last year
It's not confidential, I've got potential
A-rushin', a-rushin' around
Oh, somebody told me you had a boyfriend
Who looked like a girlfriend that I had in February of last year
It's not confidential, I've got potential
A-rushin', a-rushin' around
Somebody told me you had a boyfriend
Who looked like a girlfriend that I had in February of last year
It's not confidential, I've got potential
A-rushin', a-rushin' around",308, breakin my back just to know your name seventeen tracks and ive had it with this game im breakin my back just to know your name but heaven aint close in a place like this anything goes but dont blink you might miss   cause heaven aint close in a place like this i said oh heaven aint close in a place like this bring it back down bring it back down tonight oohooh never thought id let a rumor ruin my moonlight   well somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year its not confidential ive got potential   ready lets roll onto somethin new takin its toll then im leaving without you   cause heaven aint close in a place like this i said oh heaven aint close in a place like this bring it back down bring it back down tonight oohooh never thought id let a rumor ruin my moonlight   well somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year its not confidential ive got potential arushin arushin around   pace yourself for me for me i said maybe baby please please but i just dont know now maybe baby when all i wanna do is try   well somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year its not confidential ive got potential arushin arushin around oh somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year its not confidential ive got potential arushin arushin around somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year its not confidential ive got potential arushin arushin around,92,0.2987012987012987,-0.02981993851559069
3Z25k4ZF6QENy2d9YatsM5,The Beatles,Abbey Road (Remastered),I Want You (She's So Heavy) - Remastered 2009,61,467320,False,0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,4,psych-rock,1,45,1,7.788666666666667,"[Intro]
Do you want it slow?
Do you want it easy, baby?

[Verse 1]
You keep on pushing, baby
Like I've never known before
You know you drive me crazy, child
I just wanna see you on the floor
You're a superstitious woman
You give me a superstitious mind
Ooh, baby

[Verse 2]
I can't see you, baby
I can't see you anymore
No more, no more, more, more
Keep on loving me
Like I have never known before
I want a superstitious woman
With a superstitious
Come on, babe, a superstitious mind
And I don't mind, baby
Oh, look out

[Pre-Chorus]
My heart is beating faster, baby
Beating like a big bass drum
You know you got me speeding, child
Faster than a bullet from a gun
You're a superstitious woman
I got a superstitious mind
And I don't care

[Chorus]
So take me down slow an' easy
Make love to me slow an' easy
I know that hard luck and trouble is coming my way
So rock me till I'm burned to the bone
Rock me till I'm burned
To the bone, haha

[Verse 3]
I don't care about
Love, I don't care about love
No more
The way you keep abusing me, love
Can't shake it no more
Ooh, I want a woman, she's got big
Superstitious mind

[Chorus]
So take me down slow an' easy
Make love to me slow an' easy
I know that hard luck and trouble is coming my way
So rock me till I'm burned to the bone
To what?
(Rock me till I'm burned to the bone)
Rock me till I'm burned

[Interlude]
No, no, oh

[Guitar Solo]

[Interlude]
Oh, dear, oh
We need your helping hands, come on

[Chorus]
So take me down slow an' easy
Make love to me slow an' easy
Take me down slow an' easy
Rock me till I'm burned to the bone
So take me down slow an' easy
Make love to me slow an' easy
I know that hard luck and trouble is coming my way
So rock me till I'm burned to the bone

[Interlude]
Oh yeah
Okay, here we go, come on

[Chorus]
So take me down slow an' easy
Make love to me slow an' easy
I know that hard luck and trouble is coming my way
So rock me till I'm burned to the bone
To what?
(Rock me till I'm burned to the bone)
Rock me till I'm burned
To the bone
To the bone
To the bone
Oh, baby, no, no, no

[Outro]
Rocking me, baby
Rocking me, baby
Baby, baby, babe",416, do you want it slow do you want it easy baby   you keep on pushing baby like ive never known before you know you drive me crazy child i just wanna see you on the floor youre a superstitious woman you give me a superstitious mind ooh baby   i cant see you baby i cant see you anymore no more no more more more keep on loving me like i have never known before i want a superstitious woman with a superstitious come on babe a superstitious mind and i dont mind baby oh look out   my heart is beating faster baby beating like a big bass drum you know you got me speeding child faster than a bullet from a gun youre a superstitious woman i got a superstitious mind and i dont care   so take me down slow an easy make love to me slow an easy i know that hard luck and trouble is coming my way so rock me till im burned to the bone rock me till im burned to the bone haha   i dont care about love i dont care about love no more the way you keep abusing me love cant shake it no more ooh i want a woman shes got big superstitious mind   so take me down slow an easy make love to me slow an easy i know that hard luck and trouble is coming my way so rock me till im burned to the bone to what rock me till im burned to the bone rock me till im burned   no no oh     oh dear oh we need your helping hands come on   so take me down slow an easy make love to me slow an easy take me down slow an easy rock me till im burned to the bone so take me down slow an easy make love to me slow an easy i know that hard luck and trouble is coming my way so rock me till im burned to the bone   oh yeah okay here we go come on   so take me down slow an easy make love to me slow an easy i know that hard luck and trouble is coming my way so rock me till im burned to the bone to what rock me till im burned to the bone rock me till im burned to the bone to the bone to the bone oh baby no no no   rocking me baby rocking me baby baby baby babe,97,0.23317307692307693,0.055084745762711884
1qC8zQRrdkZCwzQ5N4ECoD,Connie Francis,Gold,Everybody's Somebody's Fool,48,157880,False,0.584,0.737,1,-4.643,1,0.0306,0.745,1.93e-05,0.208,0.753,84.322,4,rockabilly,0,27,1,2.631333333333333,"[Verse 1]
The tears I cried for you could fill an ocean
But you don't care how many tears I cry
And though you only lead me on and hurt me
I couldn't bring myself to say goodbye

[Chorus]
'Cause everybody's somebody's fool
Everybody's somebody's plaything
And there are no exceptions to the rule
Yes, everybody's somebody's fool

[Verse 2]
I told myself it's best that I forget you
Though I'm a fool, at least I know the score
Yet darlin', I'd be twice as blue without you
It hurts, but I come running back for more

[Chorus]
'Cause everybody's somebody's fool
Everybody's somebody's plaything
And there are no exceptions to the rule
Yes, everybody's somebody's fool

[Verse 3]
Someday you'll find someone you really care for
And if her love should prove to be untrue
You'll know how much this heart of mine is breakin'
You'll cry for her the way I cry for you

[Chorus]
Yes, everybody's somebody's fool
Everybody's somebody's plaything
And there are no exceptions to the rule
Yes, everybody's somebody's fool",167, the tears i cried for you could fill an ocean but you dont care how many tears i cry and though you only lead me on and hurt me i couldnt bring myself to say goodbye   cause everybodys somebodys fool everybodys somebodys plaything and there are no exceptions to the rule yes everybodys somebodys fool   i told myself its best that i forget you though im a fool at least i know the score yet darlin id be twice as blue without you it hurts but i come running back for more   cause everybodys somebodys fool everybodys somebodys plaything and there are no exceptions to the rule yes everybodys somebodys fool   someday youll find someone you really care for and if her love should prove to be untrue youll know how much this heart of mine is breakin youll cry for her the way i cry for you   yes everybodys somebodys fool everybodys somebodys plaything and there are no exceptions to the rule yes everybodys somebodys fool,84,0.5029940119760479,0.26
3Z4ZuDrY684IFTBz2ze708,The Spencer Davis Group,Gimme Some Lovin' / Blues In F,Gimme Some Lovin' - Single Mix,64,178840,False,0.598,0.564,0,-6.454,1,0.032,0.216,0.000204,0.277,0.43,147.619,4,rock-n-roll,1,30,1,2.9806666666666666,"Queen - gimme some lovin'

Hey!
Well my temperature's rising
And my feet left the floor
Crazy people knocking
'Cause they want some more
Let me in baby
I don't know what you got
You better take it easy
This place is hot.",42,queen  gimme some lovin  hey well my temperatures rising and my feet left the floor crazy people knocking cause they want some more let me in baby i dont know what you got you better take it easy this place is hot,39,0.9285714285714286,0.18055555555555558
